1036233-37019320|1036233|sucralfate|37019320|Renal failure chronic
1036233-37019321|1036233|sucralfate|37019321|Renal impairment
1036233-37220006|1036233|sucralfate|37220006|Laryngospasm
1036233-37320136|1036233|sucralfate|37320136|Swelling face
1036233-37320197|1036233|sucralfate|37320197|Pruritus
1036233-37320212|1036233|sucralfate|37320212|Rash
1036525-35205025|1036525|Sulfur|35205025|Dizziness
1036525-35205189|1036525|Sulfur|35205189|Myocardial infarction
1036525-35205190|1036525|Sulfur|35205190|Myocardial ischaemia
1036525-35227541|1036525|Sulfur|35227541|Chest discomfort
1036525-35227569|1036525|Sulfur|35227569|Chest pain
1036525-35607483|1036525|Sulfur|35607483|Vision blurred
1036525-35708154|1036525|Sulfur|35708154|Abdominal pain
1036525-35708202|1036525|Sulfur|35708202|Nausea
1036525-35708603|1036525|Sulfur|35708603|Pharyngitis
1036525-35809059|1036525|Sulfur|35809059|Death
1036525-35809076|1036525|Sulfur|35809076|Fatigue
1036525-35809086|1036525|Sulfur|35809086|Feeling hot
1036525-35842469|1036525|Sulfur|35842469|Injection site reaction
1036525-36009711|1036525|Sulfur|36009711|Hypersensitivity
1036525-36314160|1036525|Sulfur|36314160|Blood glucose increased
1036525-36570060|1036525|Sulfur|36570060|Back pain
1036525-36718317|1036525|Sulfur|36718317|Loss of consciousness
1036525-36718379|1036525|Sulfur|36718379|Paraesthesia
1036525-36718555|1036525|Sulfur|36718555|Insomnia
1036525-36774818|1036525|Sulfur|36774818|Headache
1036525-37320197|1036525|Sulfur|37320197|Pruritus
1036525-37383977|1036525|Sulfur|37383977|Rash
1101898-35104113|1101898|leflunomide|35104113|Pancytopenia
1101898-35104306|1101898|leflunomide|35104306|Jaundice
1101898-35104691|1101898|leflunomide|35104691|Thrombocytopenia
1101898-35104826|1101898|leflunomide|35104826|Eosinophilia
1101898-35104868|1101898|leflunomide|35104868|Leukopenia
1101898-35104874|1101898|leflunomide|35104874|Agranulocytosis
1101898-35122644|1101898|leflunomide|35122644|Anaemia
1101898-35123348|1101898|leflunomide|35123348|Lymphoproliferative disorder
1101898-35205025|1101898|leflunomide|35205025|Dizziness
1101898-35707713|1101898|leflunomide|35707713|Pancreatitis
1101898-35708093|1101898|leflunomide|35708093|Diarrhoea
1101898-35708154|1101898|leflunomide|35708154|Abdominal pain
1101898-35708202|1101898|leflunomide|35708202|Nausea
1101898-35708208|1101898|leflunomide|35708208|Vomiting
1101898-35708567|1101898|leflunomide|35708567|Oral disorder
1101898-35708636|1101898|leflunomide|35708636|Aphthous stomatitis
1101898-35708640|1101898|leflunomide|35708640|Mouth ulceration
1101898-35708724|1101898|leflunomide|35708724|Dysgeusia
1101898-35809072|1101898|leflunomide|35809072|Asthenia
1101898-35909469|1101898|leflunomide|35909469|Cholestasis
1101898-35909503|1101898|leflunomide|35909503|Liver injury
1101898-35909518|1101898|leflunomide|35909518|Hepatic failure
1101898-35909611|1101898|leflunomide|35909611|Hepatic necrosis
1101898-35909613|1101898|leflunomide|35909613|Hepatitis
1101898-36009707|1101898|leflunomide|36009707|Erythema multiforme
1101898-36009711|1101898|leflunomide|36009711|Hypersensitivity
1101898-36009918|1101898|leflunomide|36009918|Vasculitis
1101898-36009920|1101898|leflunomide|36009920|Vasculitis necrotising
1101898-36045120|1101898|leflunomide|36045120|Stevens-Johnson syndrome
1101898-36045291|1101898|leflunomide|36045291|Toxic epidermal necrolysis
1101898-36045300|1101898|leflunomide|36045300|Anaphylactic reaction
1101898-36045329|1101898|leflunomide|36045329|Anaphylactoid reaction
1101898-36045469|1101898|leflunomide|36045469|Urticaria
1101898-36110552|1101898|leflunomide|36110552|Infection
1101898-36110561|1101898|leflunomide|36110561|Opportunistic infection
1101898-36110584|1101898|leflunomide|36110584|Bronchitis
1101898-36110597|1101898|leflunomide|36110597|Pneumonia
1101898-36110642|1101898|leflunomide|36110642|Sepsis
1101898-36110704|1101898|leflunomide|36110704|Rhinitis
1101898-36211268|1101898|leflunomide|36211268|Tendon rupture
1101898-36312077|1101898|leflunomide|36312077|Blood pressure increased
1101898-36312538|1101898|leflunomide|36312538|Blood creatine phosphokinase increased
1101898-36312568|1101898|leflunomide|36312568|Blood alkaline phosphatase increased
1101898-36312573|1101898|leflunomide|36312573|Blood lactate dehydrogenase increased
1101898-36313524|1101898|leflunomide|36313524|Alanine aminotransferase increased
1101898-36313550|1101898|leflunomide|36313550|Blood bilirubin increased
1101898-36313605|1101898|leflunomide|36313605|Transaminases increased
1101898-36360789|1101898|leflunomide|36360789|Gamma-glutamyltransferase increased
1101898-36364973|1101898|leflunomide|36364973|Weight decreased
1101898-36366060|1101898|leflunomide|36366060|Spermatozoa progressive motility decreased
1101898-36416514|1101898|leflunomide|36416514|Decreased appetite
1101898-36416574|1101898|leflunomide|36416574|Hypophosphataemia
1101898-36416595|1101898|leflunomide|36416595|Hypokalaemia
1101898-36416638|1101898|leflunomide|36416638|Hyperlipidaemia
1101898-36416699|1101898|leflunomide|36416699|Hypouricaemia
1101898-36517151|1101898|leflunomide|36517151|Tenosynovitis
1101898-36671489|1101898|leflunomide|36671489|Neoplasm malignant
1101898-36718379|1101898|leflunomide|36718379|Paraesthesia
1101898-36718500|1101898|leflunomide|36718500|Neuropathy peripheral
1101898-36774818|1101898|leflunomide|36774818|Headache
1101898-36918858|1101898|leflunomide|36918858|Anxiety
1101898-37019318|1101898|leflunomide|37019318|Renal failure
1101898-37282627|1101898|leflunomide|37282627|Interstitial lung disease
1101898-37320197|1101898|leflunomide|37320197|Pruritus
1101898-37320215|1101898|leflunomide|37320215|Rash maculo-papular
1101898-37320268|1101898|leflunomide|37320268|Alopecia
1101898-37383467|1101898|leflunomide|37383467|Dry skin
1101898-37383604|1101898|leflunomide|37383604|Eczema
1101898-37383977|1101898|leflunomide|37383977|Rash
1101898-42890235|1101898|leflunomide|42890235|Sperm concentration decreased
1103006-35204948|1103006|desloratadine|35204948|Tachycardia
1103006-35205025|1103006|desloratadine|35205025|Dizziness
1103006-35205034|1103006|desloratadine|35205034|Palpitations
1103006-35205038|1103006|desloratadine|35205038|Dyspnoea
1103006-35708093|1103006|desloratadine|35708093|Diarrhoea
1103006-35708139|1103006|desloratadine|35708139|Dyspepsia
1103006-35708154|1103006|desloratadine|35708154|Abdominal pain
1103006-35708202|1103006|desloratadine|35708202|Nausea
1103006-35708208|1103006|desloratadine|35708208|Vomiting
1103006-35708690|1103006|desloratadine|35708690|Dry mouth
1103006-35809076|1103006|desloratadine|35809076|Fatigue
1103006-35909613|1103006|desloratadine|35909613|Hepatitis
1103006-36009711|1103006|desloratadine|36009711|Hypersensitivity
1103006-36045300|1103006|desloratadine|36045300|Anaphylactic reaction
1103006-36045336|1103006|desloratadine|36045336|Angioedema
1103006-36045469|1103006|desloratadine|36045469|Urticaria
1103006-36313550|1103006|desloratadine|36313550|Blood bilirubin increased
1103006-36360816|1103006|desloratadine|36360816|Hepatic enzyme increased
1103006-36516837|1103006|desloratadine|36516837|Myalgia
1103006-36718321|1103006|desloratadine|36718321|Somnolence
1103006-36718526|1103006|desloratadine|36718526|Convulsion
1103006-36718555|1103006|desloratadine|36718555|Insomnia
1103006-36774818|1103006|desloratadine|36774818|Headache
1103006-36775266|1103006|desloratadine|36775266|Psychomotor hyperactivity
1103006-36979122|1103006|desloratadine|36979122|Hallucination
1103006-37320197|1103006|desloratadine|37320197|Pruritus
1103006-37383977|1103006|desloratadine|37383977|Rash
1103360-35104074|1103360|ultracet|35104074|Anaemia
1103360-35204924|1103360|ultracet|35204924|Arrhythmia
1103360-35204948|1103360|ultracet|35204948|Tachycardia
1103360-35204998|1103360|ultracet|35204998|Cardiovascular disorder
1103360-35205025|1103360|ultracet|35205025|Dizziness
1103360-35205034|1103360|ultracet|35205034|Palpitations
1103360-35205037|1103360|ultracet|35205037|Syncope
1103360-35205038|1103360|ultracet|35205038|Dyspnoea
1103360-35205185|1103360|ultracet|35205185|Chest pain
1103360-35205190|1103360|ultracet|35205190|Myocardial ischaemia
1103360-35205259|1103360|ultracet|35205259|Pulmonary oedema
1103360-35406391|1103360|ultracet|35406391|Tinnitus
1103360-35406392|1103360|ultracet|35406392|Vertigo
1103360-35607305|1103360|ultracet|35607305|Miosis
1103360-35607485|1103360|ultracet|35607485|Visual impairment
1103360-35707864|1103360|ultracet|35707864|Gastrointestinal haemorrhage
1103360-35707869|1103360|ultracet|35707869|Melaena
1103360-35708093|1103360|ultracet|35708093|Diarrhoea
1103360-35708100|1103360|ultracet|35708100|Constipation
1103360-35708139|1103360|ultracet|35708139|Dyspepsia
1103360-35708153|1103360|ultracet|35708153|Flatulence
1103360-35708154|1103360|ultracet|35708154|Abdominal pain
1103360-35708171|1103360|ultracet|35708171|Dysphagia
1103360-35708202|1103360|ultracet|35708202|Nausea
1103360-35708208|1103360|ultracet|35708208|Vomiting
1103360-35708690|1103360|ultracet|35708690|Dry mouth
1103360-35708757|1103360|ultracet|35708757|Tongue oedema
1103360-35809039|1103360|ultracet|35809039|Hyperthermia
1103360-35809054|1103360|ultracet|35809054|Pyrexia
1103360-35809059|1103360|ultracet|35809059|Death
1103360-35809072|1103360|ultracet|35809072|Asthenia
1103360-35809073|1103360|ultracet|35809073|Autonomic nervous system imbalance
1103360-35809076|1103360|ultracet|35809076|Fatigue
1103360-35809082|1103360|ultracet|35809082|Chills
1103360-35809101|1103360|ultracet|35809101|Ataxia
1103360-35809133|1103360|ultracet|35809133|Hot flush
1103360-35809134|1103360|ultracet|35809134|Hyperhidrosis
1103360-35809243|1103360|ultracet|35809243|Pain
1103360-35809310|1103360|ultracet|35809310|Drug interaction
1103360-35809319|1103360|ultracet|35809319|Adverse drug reaction
1103360-35809377|1103360|ultracet|35809377|Withdrawal syndrome
1103360-35809392|1103360|ultracet|35809392|Necrosis
1103360-35909503|1103360|ultracet|35909503|Liver injury
1103360-35909508|1103360|ultracet|35909508|Hepatic function abnormal
1103360-35909513|1103360|ultracet|35909513|Acute hepatic failure
1103360-35909518|1103360|ultracet|35909518|Hepatic failure
1103360-35909613|1103360|ultracet|35909613|Hepatitis
1103360-35909625|1103360|ultracet|35909625|Hepatotoxicity
1103360-36009703|1103360|ultracet|36009703|Bronchospasm
1103360-36009711|1103360|ultracet|36009711|Hypersensitivity
1103360-36009724|1103360|ultracet|36009724|Stevens-Johnson syndrome
1103360-36009754|1103360|ultracet|36009754|Toxic epidermal necrolysis
1103360-36009756|1103360|ultracet|36009756|Anaphylactic reaction
1103360-36009762|1103360|ultracet|36009762|Angioedema
1103360-36009783|1103360|ultracet|36009783|Urticaria
1103360-36211303|1103360|ultracet|36211303|Injury
1103360-36211375|1103360|ultracet|36211375|Head injury
1103360-36211484|1103360|ultracet|36211484|Accidental exposure
1103360-36211496|1103360|ultracet|36211496|Overdose
1103360-36313593|1103360|ultracet|36313593|Liver function test
1103360-36314106|1103360|ultracet|36314106|Carbon dioxide
1103360-36315380|1103360|ultracet|36315380|Weight decreased
1103360-36315572|1103360|ultracet|36315572|Blood creatinine
1103360-36315575|1103360|ultracet|36315575|Blood creatinine increased
1103360-36316116|1103360|ultracet|36316116|Analgesic drug level
1103360-36416512|1103360|ultracet|36416512|Anorexia
1103360-36516841|1103360|ultracet|36516841|Muscle contractions involuntary
1103360-36516863|1103360|ultracet|36516863|Hypertonia
1103360-36718132|1103360|ultracet|36718132|Headache
1103360-36718141|1103360|ultracet|36718141|Migraine
1103360-36718155|1103360|ultracet|36718155|Intracranial pressure increased
1103360-36718171|1103360|ultracet|36718171|Amnesia
1103360-36718179|1103360|ultracet|36718179|Cognitive disorder
1103360-36718180|1103360|ultracet|36718180|Disturbance in attention
1103360-36718265|1103360|ultracet|36718265|Tremor
1103360-36718272|1103360|ultracet|36718272|Hyperreflexia
1103360-36718285|1103360|ultracet|36718285|Coordination abnormal
1103360-36718288|1103360|ultracet|36718288|Coma
1103360-36718301|1103360|ultracet|36718301|Confusional state
1103360-36718321|1103360|ultracet|36718321|Somnolence
1103360-36718324|1103360|ultracet|36718324|Stupor
1103360-36718347|1103360|ultracet|36718347|Agitation
1103360-36718369|1103360|ultracet|36718369|Thinking abnormal
1103360-36718379|1103360|ultracet|36718379|Paraesthesia
1103360-36718458|1103360|ultracet|36718458|Serotonin syndrome
1103360-36718526|1103360|ultracet|36718526|Convulsion
1103360-36718530|1103360|ultracet|36718530|Epilepsy
1103360-36718555|1103360|ultracet|36718555|Insomnia
1103360-36918858|1103360|ultracet|36918858|Anxiety
1103360-36918860|1103360|ultracet|36918860|Nervousness
1103360-36918904|1103360|ultracet|36918904|Panic attack
1103360-36918937|1103360|ultracet|36918937|Delirium
1103360-36918942|1103360|ultracet|36918942|Depression
1103360-36918961|1103360|ultracet|36918961|Depersonalisation
1103360-36918984|1103360|ultracet|36918984|Hallucination
1103360-36919037|1103360|ultracet|36919037|Affect lability
1103360-36919047|1103360|ultracet|36919047|Euphoric mood
1103360-36919126|1103360|ultracet|36919126|Dependence
1103360-36919127|1103360|ultracet|36919127|Drug abuse
1103360-36919183|1103360|ultracet|36919183|Erectile dysfunction
1103360-36919207|1103360|ultracet|36919207|Nightmare
1103360-36919230|1103360|ultracet|36919230|Completed suicide
1103360-36919235|1103360|ultracet|36919235|Suicidal ideation
1103360-37019316|1103360|ultracet|37019316|Oliguria
1103360-37019397|1103360|ultracet|37019397|Micturition disorder
1103360-37019410|1103360|ultracet|37019410|Urinary retention
1103360-37019412|1103360|ultracet|37019412|Albuminuria
1103360-37119612|1103360|ultracet|37119612|Prostatic disorder
1103360-37219894|1103360|ultracet|37219894|Respiratory depression
1103360-37219897|1103360|ultracet|37219897|Respiratory distress
1103360-37320136|1103360|ultracet|37320136|Swelling face
1103360-37320197|1103360|ultracet|37320197|Pruritus
1103360-37320212|1103360|ultracet|37320212|Rash
1103360-37320315|1103360|ultracet|37320315|Piloerection
1103360-37522360|1103360|ultracet|37522360|Vasodilation procedure
1103360-37622440|1103360|ultracet|37622440|Labile blood pressure
1103360-37622449|1103360|ultracet|37622449|Hypotension
1103360-37622451|1103360|ultracet|37622451|Orthostatic hypotension
1103360-37622529|1103360|ultracet|37622529|Hypertension
1110942-35104689|1110942|omalizumab|35104689|Idiopathic thrombocytopenic purpura
1110942-35104746|1110942|omalizumab|35104746|Lymphadenopathy
1110942-35126172|1110942|omalizumab|35126172|Allergic granulomatous angiitis
1110942-35205025|1110942|omalizumab|35205025|Dizziness
1110942-35205037|1110942|omalizumab|35205037|Syncope
1110942-35205189|1110942|omalizumab|35205189|Myocardial infarction
1110942-35205236|1110942|omalizumab|35205236|Oedema peripheral
1110942-35226696|1110942|omalizumab|35226696|Cardiac death
1110942-35227526|1110942|omalizumab|35227526|Angina unstable
1110942-35708093|1110942|omalizumab|35708093|Diarrhoea
1110942-35708156|1110942|omalizumab|35708156|Abdominal pain upper
1110942-35708202|1110942|omalizumab|35708202|Nausea
1110942-35708603|1110942|omalizumab|35708603|Pharyngitis
1110942-35808976|1110942|omalizumab|35808976|Injection site erythema
1110942-35809054|1110942|omalizumab|35809054|Pyrexia
1110942-35809076|1110942|omalizumab|35809076|Fatigue
1110942-35809130|1110942|omalizumab|35809130|Flushing
1110942-35809138|1110942|omalizumab|35809138|Influenza like illness
1110942-35842446|1110942|omalizumab|35842446|Injection site pain
1110942-35842463|1110942|omalizumab|35842463|Injection site pruritus
1110942-35842469|1110942|omalizumab|35842469|Injection site reaction
1110942-35842481|1110942|omalizumab|35842481|Injection site swelling
1110942-36009711|1110942|omalizumab|36009711|Hypersensitivity
1110942-36045006|1110942|omalizumab|36045006|Bronchospasm
1110942-36045102|1110942|omalizumab|36045102|Serum sickness
1110942-36045300|1110942|omalizumab|36045300|Anaphylactic reaction
1110942-36045336|1110942|omalizumab|36045336|Angioedema
1110942-36045370|1110942|omalizumab|36045370|Laryngeal oedema
1110942-36045469|1110942|omalizumab|36045469|Urticaria
1110942-36110553|1110942|omalizumab|36110553|Infection parasitic
1110942-36364979|1110942|omalizumab|36364979|Weight increased
1110942-36516812|1110942|omalizumab|36516812|Arthralgia
1110942-36516818|1110942|omalizumab|36516818|Joint swelling
1110942-36516837|1110942|omalizumab|36516837|Myalgia
1110942-36718321|1110942|omalizumab|36718321|Somnolence
1110942-36718379|1110942|omalizumab|36718379|Paraesthesia
1110942-36774364|1110942|omalizumab|36774364|Cerebrovascular accident
1110942-36774604|1110942|omalizumab|36774604|Transient ischaemic attack
1110942-36774818|1110942|omalizumab|36774818|Headache
1110942-37282859|1110942|omalizumab|37282859|Cough
1110942-37320193|1110942|omalizumab|37320193|Photosensitivity reaction
1110942-37320197|1110942|omalizumab|37320197|Pruritus
1110942-37320268|1110942|omalizumab|37320268|Alopecia
1110942-37383977|1110942|omalizumab|37383977|Rash
1110942-37689250|1110942|omalizumab|37689250|Orthostatic hypotension
1111243-35104856|1111243|brovana|35104856|Leukocytosis
1111243-35204902|1111243|brovana|35204902|Atrioventricular block
1111243-35204924|1111243|brovana|35204924|Arrhythmia
1111243-35204948|1111243|brovana|35204948|Tachycardia
1111243-35204954|1111243|brovana|35204954|Atrial flutter
1111243-35204963|1111243|brovana|35204963|Supraventricular tachycardia
1111243-35205025|1111243|brovana|35205025|Dizziness
1111243-35205034|1111243|brovana|35205034|Palpitations
1111243-35205038|1111243|brovana|35205038|Dyspnoea
1111243-35205167|1111243|brovana|35205167|Coronary artery insufficiency
1111243-35205185|1111243|brovana|35205185|Chest pain
1111243-35205189|1111243|brovana|35205189|Myocardial infarction
1111243-35205236|1111243|brovana|35205236|Oedema peripheral
1111243-35205243|1111243|brovana|35205243|Cardiac failure congestive
1111243-35506609|1111243|brovana|35506609|Diabetes mellitus
1111243-35506628|1111243|brovana|35506628|Hyperglycaemia
1111243-35506636|1111243|brovana|35506636|Hypoglycaemia
1111243-35506744|1111243|brovana|35506744|Hypercalciuria
1111243-35506790|1111243|brovana|35506790|Hyperthyroidism
1111243-35606985|1111243|brovana|35606985|Glaucoma
1111243-35607485|1111243|brovana|35607485|Visual impairment
1111243-35707631|1111243|brovana|35707631|Tooth abscess
1111243-35707861|1111243|brovana|35707861|Rectal haemorrhage
1111243-35707869|1111243|brovana|35707869|Melaena
1111243-35708050|1111243|brovana|35708050|Gastritis
1111243-35708093|1111243|brovana|35708093|Diarrhoea
1111243-35708100|1111243|brovana|35708100|Constipation
1111243-35708187|1111243|brovana|35708187|Pelvic pain
1111243-35708202|1111243|brovana|35708202|Nausea
1111243-35708208|1111243|brovana|35708208|Vomiting
1111243-35708593|1111243|brovana|35708593|Oral candidiasis
1111243-35708608|1111243|brovana|35708608|Paraesthesia oral
1111243-35708688|1111243|brovana|35708688|Retroperitoneal haemorrhage
1111243-35708690|1111243|brovana|35708690|Dry mouth
1111243-35809005|1111243|brovana|35809005|Injection site pain
1111243-35809054|1111243|brovana|35809054|Pyrexia
1111243-35809059|1111243|brovana|35809059|Death
1111243-35809072|1111243|brovana|35809072|Asthenia
1111243-35809076|1111243|brovana|35809076|Fatigue
1111243-35809079|1111243|brovana|35809079|Malaise
1111243-35809174|1111243|brovana|35809174|Hernia
1111243-35809225|1111243|brovana|35809225|Oedema
1111243-36009700|1111243|brovana|36009700|Asthma
1111243-36009711|1111243|brovana|36009711|Hypersensitivity
1111243-36009725|1111243|brovana|36009725|Type I hypersensitivity
1111243-36009756|1111243|brovana|36009756|Anaphylactic reaction
1111243-36009762|1111243|brovana|36009762|Angioedema
1111243-36009783|1111243|brovana|36009783|Urticaria
1111243-36009833|1111243|brovana|36009833|Rheumatoid arthritis
1111243-36110534|1111243|brovana|36110534|Abscess
1111243-36110584|1111243|brovana|36110584|Bronchitis
1111243-36110708|1111243|brovana|36110708|Sinusitis
1111243-36110716|1111243|brovana|36110716|Cystitis
1111243-36110918|1111243|brovana|36110918|Herpes zoster
1111243-36110933|1111243|brovana|36110933|Influenza
1111243-36211188|1111243|brovana|36211188|Therapeutic agent toxicity
1111243-36211297|1111243|brovana|36211297|Fall
1111243-36311920|1111243|brovana|36311920|Electrocardiogram QT interval
1111243-36311923|1111243|brovana|36311923|Electrocardiogram QT prolonged
1111243-36311929|1111243|brovana|36311929|Electrocardiogram ST segment depression
1111243-36311940|1111243|brovana|36311940|Electrocardiogram T wave inversion
1111243-36311980|1111243|brovana|36311980|Heart rate
1111243-36313741|1111243|brovana|36313741|Prostatic specific antigen increased
1111243-36314155|1111243|brovana|36314155|Blood glucose
1111243-36314175|1111243|brovana|36314175|Glucose tolerance decreased
1111243-36316379|1111243|brovana|36316379|Blood potassium
1111243-36416482|1111243|brovana|36416482|Ketoacidosis
1111243-36416487|1111243|brovana|36416487|Metabolic acidosis
1111243-36416593|1111243|brovana|36416593|Hyperkalaemia
1111243-36416595|1111243|brovana|36416595|Hypokalaemia
1111243-36416606|1111243|brovana|36416606|Dehydration
1111243-36416638|1111243|brovana|36416638|Hyperlipidaemia
1111243-36416695|1111243|brovana|36416695|Gout
1111243-36516728|1111243|brovana|36516728|Bone disorder
1111243-36516812|1111243|brovana|36516812|Arthralgia
1111243-36516848|1111243|brovana|36516848|Muscle spasms
1111243-36516870|1111243|brovana|36516870|Nuchal rigidity
1111243-36516951|1111243|brovana|36516951|Back pain
1111243-36517147|1111243|brovana|36517147|Tendinous contracture
1111243-36718001|1111243|brovana|36718001|Cerebral infarction
1111243-36718132|1111243|brovana|36718132|Headache
1111243-36718207|1111243|brovana|36718207|Hypokinesia
1111243-36718235|1111243|brovana|36718235|Paralysis
1111243-36718265|1111243|brovana|36718265|Tremor
1111243-36718321|1111243|brovana|36718321|Somnolence
1111243-36718347|1111243|brovana|36718347|Agitation
1111243-36718422|1111243|brovana|36718422|Dysphonia
1111243-36718555|1111243|brovana|36718555|Insomnia
1111243-36918860|1111243|brovana|36918860|Nervousness
1111243-37019273|1111243|brovana|37019273|Urinary tract disorder
1111243-37019423|1111243|brovana|37019423|Glycosuria
1111243-37019425|1111243|brovana|37019425|Haematuria
1111243-37019441|1111243|brovana|37019441|Pyuria
1111243-37019443|1111243|brovana|37019443|Urine abnormality
1111243-37019449|1111243|brovana|37019449|Nocturia
1111243-37019456|1111243|brovana|37019456|Nephrolithiasis
1111243-37219802|1111243|brovana|37219802|Bronchospasm paradoxical
1111243-37219942|1111243|brovana|37219942|Lung disorder
1111243-37219945|1111243|brovana|37219945|Respiratory disorder
1111243-37320093|1111243|brovana|37320093|Skin hypertrophy
1111243-37320109|1111243|brovana|37320109|Dry skin
1111243-37320120|1111243|brovana|37320120|Skin discolouration
1111243-37320212|1111243|brovana|37320212|Rash
1111243-37622403|1111243|brovana|37622403|Arteriosclerosis
1111243-37622449|1111243|brovana|37622449|Hypotension
1111243-37622529|1111243|brovana|37622529|Hypertension
1114375-35104883|1114375|anakinra|35104883|Neutropenia
1114375-35124476|1114375|anakinra|35124476|Lymphoma
1114375-35808976|1114375|anakinra|35808976|Injection site erythema
1114375-35808981|1114375|anakinra|35808981|Injection site haemorrhage
1114375-35808986|1114375|anakinra|35808986|Injection site inflammation
1114375-35842446|1114375|anakinra|35842446|Injection site pain
1114375-35842469|1114375|anakinra|35842469|Injection site reaction
1114375-36009711|1114375|anakinra|36009711|Hypersensitivity
1114375-36045300|1114375|anakinra|36045300|Anaphylactic reaction
1114375-36045336|1114375|anakinra|36045336|Angioedema
1114375-36045469|1114375|anakinra|36045469|Urticaria
1114375-36110015|1114375|anakinra|36110015|Bacterial infection
1114375-36110026|1114375|anakinra|36110026|Cellulitis
1114375-36110552|1114375|anakinra|36110552|Infection
1114375-36110561|1114375|anakinra|36110561|Opportunistic infection
1114375-36110597|1114375|anakinra|36110597|Pneumonia
1114375-36110749|1114375|anakinra|36110749|Mycobacterial infection
1114375-36111047|1114375|anakinra|36111047|Viral infection
1114375-36147616|1114375|anakinra|36147616|Fungal infection
1114375-36313436|1114375|anakinra|36313436|Neutrophil count decreased
1114375-36316189|1114375|anakinra|36316189|Drug specific antibody present
1114375-36360482|1114375|anakinra|36360482|White blood cell count decreased
1114375-36774818|1114375|anakinra|36774818|Headache
1114375-37320197|1114375|anakinra|37320197|Pruritus
1118118-35104074|1118118|amerge|35104074|Anaemia
1118118-35104181|1118118|amerge|35104181|Purpura
1118118-35104691|1118118|amerge|35104691|Thrombocytopenia
1118118-35204928|1118118|amerge|35204928|Bradycardia
1118118-35204947|1118118|amerge|35204947|Tachyarrhythmia
