C508827|acetanilide|162|acetanilide|19029248|Ingredient												
C041524|aluminum sulfate|17621|aluminum sulfate|19030692|Ingredient												
C073259|iocetamic acid|183830|iocetamic acid|19033638|Ingredient												
C004446|asiaticoside|18405|asiaticoside|19033691|Ingredient												
C014792|reproterol|35373|reproterol|19035396|Ingredient												
C021083|rosoxacin|35797|rosoxacin|19036545|Ingredient												
C018465|bioallethrin|19338|bioallethrin|19037621|Ingredient												
C006841|butamirate|19862|butamirate|19039762|Ingredient												
C005871|vanillyl-N-nonylamide|39371|vanillyl-N-nonylamide|19043291|Ingredient												
C050199|digoxin antibodies Fab fragments|203223|digoxin antibodies Fab fragments|19045317|Ingredient												
D009345|Neisseria meningitidis|7288|Neisseria meningitidis|515671|Ingredient												
C045781|cytomegalovirus-specific hyperimmune globulin|22178|cytomegalovirus immune globulin|586491|Ingredient												
D001565|Benzoate|70589|Benzoate|711452|Ingredient												
C092292|ziprasidone|115698|ziprasidone|712615|Ingredient												
C052342|topiramate|38404|topiramate|742267|Ingredient												
D005479|Flurazepam|4501|Flurazepam|756349|Ingredient												
C069541|quetiapine|51272|quetiapine|766814|Ingredient												
C076029|olanzapine|61381|olanzapine|785788|Ingredient												
D013390|Succinylcholine|10154|Succinylcholine|836208|Ingredient												
C002284|hypromellose|27334|hypromellose|902251|Ingredient												
D008704|Methazolamide|6826|Methazolamide|904250|Ingredient												
D008825|Miconazole|6932|Miconazole|907879|Ingredient												
D001414|Bacitracin|1291|Bacitracin|915175|Ingredient												
D020113|Phenolphthalein|155122|Phenolphthalein|924309|Ingredient												
D002040|Levobunolol|1813|Levobunolol|932815|Ingredient												
C009546|triethanolamine|38623|triethanolamine|942691|Ingredient												
D005990|Glycerol|4910|Glycerin|961145|Ingredient												
D012601|Scopolamine|9601|Scopolamine|965748|Ingredient												
C529236|docosanol|594680|docosanol|980955|Ingredient												
C015173|dipivefrin|23410|Dipivefrin|990009|Ingredient												
D020799|Pancrelipase|235379|Pancrelipase|990340|Ingredient												
C010730|beta-glucono-1	5-lactone|25842|Gluconolactone|998392|Ingredient											
D003042|Cocaine|2653|Cocaine|1001419|Ingredient												
D013627|Talc|10323|Talc|1036667|Ingredient												
D014425|Turpentine|10938|Turpentine|1106647|Ingredient												
C472067|levocetirizine|356887|levocetirizine|1136422|Ingredient												
C053083|bromfenac|19737|bromfenac|1139179|Ingredient												
D011738|Pyrilamine|9009|Pyrilamine|1159811|Ingredient												
D006140|Guaifenesin|5032|Guaifenesin|1163944|Ingredient												
D000493|Allopurinol|519|Allopurinol|1167322|Ingredient												
D008801|Mexiletine|6926|Mexiletine|1307542|Ingredient												
C081489|valsartan|69749|valsartan|1308842|Ingredient												
C419708|gefitinib|328134|gefitinib|1319193|Ingredient												
D015764|Bepridil|1436|Bepridil|1319751|Ingredient												
C055512|ranolazine|35829|ranolazine|1337107|Ingredient												
D002126|Calcium Hydroxide|1910|calcium hydroxide|1337191|Ingredient												
D016316|Guanfacine|40114|Guanfacine|1344965|Ingredient												
D016285|Iloprost|40138|Iloprost|1344992|Ingredient												
D012493|Samarium|9549|Samarium|1365720|Ingredient												
C051890|irinotecan|51499|irinotecan|1367268|Ingredient												
D007505|Iron-Dextran Complex|5992|Iron-Dextran Complex|1381661|Ingredient												
C056516|exemestane|258494|exemestane|1398399|Ingredient												
C515100|iron pentacarbonyl|262150|Iron Carbonyl|1400498|Ingredient												
D015122|6-Mercaptopurine|103|mercaptopurine|1436650|Ingredient												
C073007|ibandronate|115264|Ibandronate|1512480|Ingredient												
D010110|Oxymetholone|7813|Oxymetholone|1525741|Ingredient												
D004054|Diethylstilbestrol|3390|Diethylstilbestrol|1525866|Ingredient												
C108606|ezetimibe|341248|ezetimibe|1526475|Ingredient												
C028815|salmon calcitonin|36118|salmon calcitonin|1537655|Ingredient												
D004958|Estradiol|4083|Estradiol|1548195|Ingredient												
C065180|fluvastatin|41127|fluvastatin|1549686|Ingredient												
D042724|Estrogens	 Esterified (USP)|214549|Estrogens	 Esterified (USP)|1551673|Ingredient										
D005934|Glucagon|4832|Glucagon|1560278|Ingredient												
C509653|estrogens	 conjugated synthetic A|253166|synthetic conjugated estrogens	 A|1596779|Ingredient										
D013739|Testosterone|10379|Testosterone|1636780|Ingredient												
D013982|Ticarcillin|10591|Ticarcillin|1702364|Ingredient												
D010419|Pentamidine|7994|Pentamidine|1730370|Ingredient												
D004492|Edetic Acid|3755|Edetic Acid|1741008|Ingredient												
D004977|Ethambutol|4110|Ethambutol|1749301|Ingredient												
C487779|telbivudine|474128|telbivudine|1758392|Ingredient												
D002506|Cephalexin|2231|Cephalexin|1786621|Ingredient												
C502411|maraviroc|620216|maraviroc|1787101|Ingredient												
D008463|Mebendazole|6672|Mebendazole|1794280|Ingredient												
D015767|Mefloquine|6694|Mefloquine|19000498|Ingredient												
D013943|Thymol|10553|Thymol|19000726|Ingredient												
D013408|Sulbenicillin|10168|Sulbenicillin|19000817|Ingredient												
C005034|hexafluorenium|26826|hexafluorenium|19001540|Ingredient												
D014273|Triflupromazine|10805|Triflupromazine|19005104|Ingredient												
D014801|Vitamin A|11246|Vitamin A|19008339|Ingredient												
D003534|Cyproterone|3014|Cyproterone|19010792|Ingredient												
D014769|Virginiamycin|11232|Virginiamycin|19010969|Ingredient												
D019344|Lactic Acid|114202|Lactate|19011035|Ingredient												
C005331|norpseudoephedrine|32022|cathine|19015812|Ingredient												
C013934|octylonium|32311|octylonium|19016099|Ingredient												
D001545|Benserazide|1374|Benserazide|19016463|Ingredient												
D000075|Acepromazine|155|Acepromazine|19018226|Ingredient												
C028833|tioclomarol|163426|tioclomarol|19018364|Ingredient												
C100201|oxyphencyclimine|32698|oxyphencyclimine|19019094|Ingredient												
D009569|Nitric Oxide|7442|Nitric Oxide|19020068|Ingredient												
D009675|Novobiocin|7538|Novobiocin|19022015|Ingredient												
D004115|Dimethindene|3449|Dimethindene|19028947|Ingredient												
C005555|propamidine|34633|propamidine|19029108|Ingredient												
C023718|acecarbromal|16688|acecarbromal|19029370|Ingredient												
D001960|Bromazepam|1749|Bromazepam|19030353|Ingredient												
C084812|carbromal|2067|carbromal|19033243|Ingredient												
D010644|Phenprocoumon|8150|Phenprocoumon|19035344|Ingredient												
C002815|chlorfenethazine|20785|chlorfenethazine|19036658|Ingredient												
C100133|pramiverine|190433|pramiverine|19036942|Ingredient												
D000108|Acetylcarnitine|193|Acetylcarnitine|19037596|Ingredient												
C113157|basiliximab|196102|basiliximab|19038440|Ingredient												
D008620|Meprobamate|6760|Meprobamate|702865|Ingredient												
C514020|lisdexamfetamine|700810|Lisdexamfetamine|709567|Ingredient												
C036006|oxcarbazepine|32624|oxcarbazepine|718122|Ingredient												
D001590|Benztropine|1424|Benztropine|719174|Ingredient												
C035133|mirtazapine|15996|Mirtazapine|725131|Ingredient												
D002065|Buspirone|1827|Buspirone|733301|Ingredient												
D010634|Phenobarbital|8134|Phenobarbital|734275|Ingredient												
C055122|orlistat|37925|orlistat|741530|Ingredient												
D004877|Ergoloid Mesylates|4024|ergoloid mesylates	 USP|745268|Ingredient											
C100286|methsuximide|47858|methsuximide|759401|Ingredient												
D007099|Imipramine|5691|Imipramine|778268|Ingredient												
D015283|Citalopram|2556|Citalopram|797617|Ingredient												
D006820|Hyaluronan|258347|Hyaluronan|798336|Ingredient												
D002998|Clonazepam|2598|Clonazepam|798874|Ingredient												
D064098|Esomeprazole|283742|Esomeprazole|904453|Ingredient												
D064750|Rabeprazole|114979|rabeprazole|911735|Ingredient												
C468008|certolizumab pegol|709271|certolizumab pegol|912263|Ingredient												
C074921|olopatadine|135391|olopatadine|915855|Ingredient												
D005839|Gentamycin|142438|Gentamicin Sulfate (USP)|919345|Ingredient												
D001623|Betamethasone|1514|Betamethasone|920458|Ingredient												
D019800|Phenol|33290|phenol|923540|Ingredient												
D004098|Dihydroxyacetone|3430|Dihydroxyacetone|927194|Ingredient												
C035287|prednicarbate|34369|prednicarbate|928110|Ingredient												
D004111|Dimenhydrinate|3444|Dimenhydrinate|928744|Ingredient												
C006429|monobenzone|17145|monobenzone|929983|Ingredient												
C013396|aluminum acetate|17609|aluminum acetate|930604|Ingredient												
D004157|Diphenoxylate|3500|Diphenoxylate|930916|Ingredient												
C038637|balsalazide|18747|balsalazide|934262|Ingredient												
C018279|sodium phosphate|36709|sodium phosphate|939871|Ingredient												
C012036|sodium sulfate|36721|sodium sulfate|939976|Ingredient												
C009695|xylometazoline|39841|xylometazoline|943852|Ingredient												
D011318|Prilocaine|8686|Prilocaine|951279|Ingredient												
D011899|Ranitidine|9143|Ranitidine|961047|Ingredient												
D013148|Spironolactone|9997|Spironolactone|970250|Ingredient												
D006852|Hydrochlorothiazide|5487|Hydrochlorothiazide|974166|Ingredient												
D002482|Cellulose|2221|Cellulose|986517|Ingredient												
D002990|Clobetasol|2590|Clobetasol|998415|Ingredient												
D009020|Morphine|7052|Morphine|1110410|Ingredient												
D004155|Diphenhydramine|3498|Diphenhydramine|1129625|Ingredient												
C093230|fexofenadine|87636|fexofenadine|1153428|Ingredient												
D013726|Terbutaline|10368|Terbutaline|1236744|Ingredient												
D013806|Theophylline|10438|Theophylline|1237049|Ingredient												
C554038|Filgrastim|68442|Filgrastim|1304850|Ingredient												
D014700|Verapamil|11170|Verapamil|1307863|Ingredient												
D017706|Lisinopril|29046|Lisinopril|1308216|Ingredient												
D008942|Mitoxantrone|7005|Mitoxantrone|1309188|Ingredient												
D003495|Cyclandelate|2970|Cyclandelate|1309323|Ingredient												
C096529|alemtuzumab|117055|alemtuzumab|1312706|Ingredient												
C438268|fondaparinux|321208|fondaparinux|1315865|Ingredient												
C030110|oxaliplatin|32592|oxaliplatin|1318011|Ingredient												
D000070|Acebutolol|149|Acebutolol|1319998|Ingredient												
D009638|Norepinephrine|7512|Norepinephrine|1321341|Ingredient												
C038491|allyl sulfide|17376|allyl sulfide|1330144|Ingredient												
C041125|quinapril|35208|quinapril|1331235|Ingredient												
D020097|Natriuretic Peptide	 Brain|19666|Nesiritide|1338985|Ingredient											
D004837|Epinephrine|3992|Epinephrine|1343916|Ingredient												
C490728|lapatinib|480167|lapatinib|1359548|Ingredient												
D007501|Iron|90176|Iron|1360067|Ingredient												
D020105|Milrinone|52769|Milrinone|1368671|Ingredient												
C095105|bexarotene|233272|bexarotene|1389888|Ingredient												
D000990|Antithrombin III|1009|Antithrombin III|1436169|Ingredient												
D008656|Mestranol|6782|Mestranol|1503184|Ingredient												
C025136|phenylacetate|70619|phenylacetate|1511856|Ingredient												
D019379|Teriparatide|32915|Teriparatide|1521987|Ingredient												
C088658|zoledronic acid|77655|zoledronic acid|1524674|Ingredient												
D005438|Fludrocortisone|4452|Fludrocortisone|1555120|Ingredient												
D061386|Insulin	 Regular	 Human|253182|Regular Insulin	 Human|1596977|Ingredient									
C057619|glimepiride|25789|glimepiride|1597756|Ingredient												
D000212|Acyclovir|281|Acyclovir|1703687|Ingredient												
D003523|Cycloserine|3007|Cycloserine|1710446|Ingredient												
D003707|Demeclocycline|3154|Demeclocycline|1714527|Ingredient												
C107201|tipranavir|190548|tipranavir|1736999|Ingredient												
D061466|Lopinavir|195088|lopinavir|1738170|Ingredient												
D017291|Clarithromycin|21212|Clarithromycin|1750500|Ingredient												
D005437|Flucytosine|4451|Flucytosine|1755112|Ingredient												
C482292|darunavir|460132|darunavir|1756831|Ingredient												
C451734|etravirine|475969|etravirine|1758536|Ingredient												
D002991|Clofazimine|2592|Clofazimine|1798476|Ingredient												
D013307|Streptomycin|10109|Streptomycin|1836191|Ingredient												
D013411|Sulfadiazine|10171|Sulfadiazine|1836391|Ingredient												
C103998|epoetin beta|105695|epoetin beta|19001311|Ingredient												
D013973|Thyrotropin-Releasing Hormone|10580|Thyrotropin-Releasing Hormone|19001701|Ingredient												
D008680|Metaraminol|6805|Metaraminol|19003303|Ingredient												
C008205|isopropyl myristate|27985|isopropyl myristate|19003568|Ingredient												
D011736|Pyridoxine|684879|pyridoxine|19005046|Ingredient												
D014217|Troleandomycin|10864|Troleandomycin|19006043|Ingredient												
D014343|Trypan Blue|10878|Trypan Blue|19006155|Ingredient												
D014443|Tyrosine|10962|Tyrosine|19006692|Ingredient												
C030123|coumarin|2898|coumarin|19008106|Ingredient												
C023850|Tacalcitol|291204|Tacalcitol|19008361|Ingredient												
D013745|Tetanus Toxoid|798306|tetanus toxoid vaccine	 inactivated|529411|Ingredient											
D008458|Measles Vaccine|6669|Measles Vaccine|594249|Ingredient												
C066340|tolcapone|72937|tolcapone|715727|Ingredient												
D009388|Neostigmine|7315|Neostigmine|717136|Ingredient												
D020372|Dexfenfluramine|3268|Dexfenfluramine|719057|Ingredient												
D017374|Paroxetine|32937|Paroxetine|722031|Ingredient												
D009966|Orphenadrine|7715|Orphenadrine|724394|Ingredient												
D010424|Pentobarbital|8004|Pentobarbital|730729|Ingredient												
D004315|Doxapram|3637|Doxapram|738152|Ingredient												
D010672|Phenytoin|8183|Phenytoin|740910|Ingredient												
D002746|Chlorpromazine|2403|Chlorpromazine|794852|Ingredient												
D002753|Chlorzoxazone|2410|Chlorzoxazone|795113|Ingredient												
D003091|Colistin|2709|Colistin|901845|Ingredient												
D014508|Urea|11002|Urea|906914|Ingredient												
C001671|magnesium trisilicate|29170|magnesium trisilicate|908730|Ingredient												
D003501|Cyclizine|2977|Cyclizine|909358|Ingredient												
C033069|methyl salicylate|29787|methyl salicylate|909440|Ingredient												
C006691|bentoquatam|134568|bentoquatam|915518|Ingredient												
D004103|Iodoquinol|3435|Iodoquinol|928006|Ingredient												
C005717|proxymetacaine|34905|proparacaine|929504|Ingredient												
C006358|acetohydroxamic acid|16728|acetohydroxamic acid|929542|Ingredient												
C026041|phenyl salicylate|36122|phenyl salicylate|937712|Ingredient												
C030312|calcium polycarbophil|20063|calcium polycarbophil|940426|Ingredient												
D016567|Nizatidine|42319|Nizatidine|950696|Ingredient												
C059240|cevimeline|44281|cevimeline|954819|Ingredient												
D005447|Fluocinonide|4462|Fluocinonide|955252|Ingredient												
C030544|formic acid|4537|formic acid|956630|Ingredient												
C404783|polyethylene glycol 3350|221147|POLYETHYLENE GLYCOL 3350|986417|Ingredient												
C016386|dihydroxyaluminum sodium carbonate|23163|dihydroxyaluminum sodium carbonate|989727|Ingredient												
D002707|Chlordiazepoxide|2356|Chlordiazepoxide|990678|Ingredient												
D002740|Chlorothiazide|2396|Chlorothiazide|992590|Ingredient												
D004878|Ergotamine|4025|Ergotamine|1145379|Ingredient												
D007213|Indomethacin|5781|Indomethacin|1178663|Ingredient												
C070081|fulvestrant|282357|fulvestrant|1304044|Ingredient												
D003520|Cyclophosphamide|3002|Cyclophosphamide|1310317|Ingredient												
D009248|Nadolol|7226|Nadolol|1313200|Ingredient												
C084178|telmisartan|73494|telmisartan|1317640|Ingredient												
C042705|pegaspargase|34132|pegaspargase|1326481|Ingredient												
C081643|candesartan|214354|candesartan|1351557|Ingredient												
D015942|Factor VIIa|4256|Factor VIIa|1352141|Ingredient												
D006916|5-Hydroxytryptophan|94|5-Hydroxytryptophan|1363516|Ingredient												
D012436|S-Adenosylmethionine|9504|S-Adenosylmethionine|1363981|Ingredient												
D015119|Aminocaproic Acid|99|6-Aminocaproic Acid|1369939|Ingredient												
D006830|Hydralazine|5470|Hydralazine|1373928|Ingredient												
D007294|Inositol|5833|Inositol|1379525|Ingredient												
C018562|guggulu extract|26346|gugulu extract|1400992|Ingredient												
D019805|Metyrosine|266604|Metyrosine|1401581|Ingredient												
C060347|lanreotide|68092|lanreotide|1503501|Ingredient												
C072379|repaglinide|73044|repaglinide|1516766|Ingredient												
C107058|colesevelam|141626|colesevelam|1518148|Ingredient												
D005913|Glipizide|4821|Glipizide|1560171|Ingredient												
C496398|sitagliptin|593411|sitagliptin|1580747|Ingredient												
C571802|follitropin beta|25357|follitropin beta|1597235|Ingredient												
C101425|posaconazole|282446|posaconazole|1704139|Ingredient												
D014640|Vancomycin|11124|Vancomycin|1707687|Ingredient												
D009254|Nafcillin|7233|Nafcillin|1713930|Ingredient												
C102790|voriconazole|121243|voriconazole|1714277|Ingredient												
D010068|Oxacillin|7773|Oxacillin|1724703|Ingredient												
D010131|Aminosalicylic Acid|7833|aminosalicylic acid|1726228|Ingredient												
C421124|drotrecogin alfa activated|352374|drotrecogin alfa|1731597|Ingredient												
D064704|Levofloxacin|82122|Levofloxacin|1742253|Ingredient												
D020008|Delavirdine|83816|Delavirdine|1747157|Ingredient												
D015766|Albendazole|430|Albendazole|1753745|Ingredient												
D007455|Iodine|5933|Iodine|1780601|Ingredient												
D007538|Isoniazid|6038|isoniazid|1782521|Ingredient												
